Unnamed: 0,Transaction_Id,Transaction Date,Customer_Id,Quantity,Price,Payment Method,Transaction Status,Products
13647,T13648,10-Mar-21,C4943,-5,-956.2,PayPal ,Completed,Coffee Machine
13650,T13651,2025-02-30,C2620,1,-183.98,Cash,Completed,Laptop
13652,T13653,2025-02-30,C1832,10,495.7,Credit Card,Completed,Headphones
13657,T13658,2023-13-01,C3688,9,421.95,Credit Card,Failed,Coffee Machine
13659,T13660,2023-13-01,C1749,8,800.66,PayPal ,Completed,Coffee Machine
13660,T13661,2023-13-01,C3043,756,-841.12,PayPal,Completed,Laptop
13661,T13662,2023-13-01,C806,9,-876.56,PayPal,Failed,Tablet
13664,T13665,12-Mar-24,C716,-5,-244.46,Credit Card,Completed,Coffee Machine
13665,T13666,2023-13-01,C2171,-7,-85.91,PayPal,Completed,Headphones
13668,T93236,2023-13-01,C1563,7,-381.65,PayPal,Failed,Coffee Machine
13670,T13671,2023-13-01,C4347,923,998.79,Credit Card,Completed,Headphones
13672,T13673,2025-02-30,C3353,382,588.75,Credit Card,Failed,Laptop
13673,T13674,2023-13-01,C4413,2,994.69,Credit Card,Completed,Tablet
13674,T13675,2023-13-01,C2629,879,-256.47,Credit Card,Pending,Headphones
13678,T13679,15-Oct-23,C396,466,720.83,PayPal ,Completed,Laptop
13679,T13680,2025-02-30,C2680,-10,-959.78,Credit Card,Completed,Coffee Machine
13681,T13682,16-Aug-20,C856,-2,-622.39,Cash,Pending,Sm
13684,T13685,2025-02-30,C4792,827,143.43,PayPal ,Completed,Headphones
13685,T13686,26-Apr-21,C3318,170,-148.77,Credit Card,Completed,Tablet
13687,T13688,31-Oct-22,C362,-6,706.36,Credit Card,Pending,Smartphone
13691,T13692,19-Sep-23,C783,335,569.74,Cash,Completed,Headphones
13695,T13696,2023-13-01,C568,-4,-442.95,Cash,Completed,Tablet
13699,T13700,2023-13-01,C3317,10,-891.23,PayPal ,Pending,Tablet
13700,T13701,2023-13-01,C1298,-1,-920.79,Credit Card,Completed,Smartphone
13702,T13703,29-Jan-24,C2264,721,-392.39,Credit Card,Completed,Tablet
13703,T13704,2023-13-01,C1973,-1,889.06,PayPal,Completed,Coffee Machine
13704,T13705,2023-13-01,C3140,-6,488.3,PayPal,Completed,Coffee Machine
13705,T13706,13-Jan-22,C3185,934,499.31,Credit Card,Completed,Coffee Machine
13708,T13709,6-Jun-22,C3583,-7,636.63,Credit Card,Completed,Tablet
13710,T13711,31-Jan-25,C2889,788,470.89,PayPal,Completed,Smartphone
13711,T13712,2023-13-01,C1123,-6,453.71,PayPal ,Completed,Laptop
13712,T13713,24-Feb-23,C3203,105,-661.15,PayPal,Pending,Laptop
13714,T13715,22-Nov-24,C2791,-5,893.3,PayPal,Completed,Tablet
13720,T13721,2025-02-30,C3778,-7,706.15,Cash,Failed,Coffee Mach
13721,T13722,2025-02-30,C3326,337,727.56,PayPal,Completed,Headphones
13722,T13723,2025-02-30,C1782,-6,854.19,Credit Card,Failed,Laptop
13726,T13727,2025-02-30,C2777,3,700.65,Cash,Completed,Headphones
13728,T13729,2023-13-01,C2272,280,307.66,Cash,Pending,Headphones
13737,T13738,2025-02-30,C1375,971,660.02,Credit Card,Completed,Headphones
13741,T13742,2023-13-01,C1451,421,807.47,PayPal ,Completed,Laptop
13745,T13746,10-Jun-23,C3131,-8,-709.74,PayPal,Completed,Coffee Machine
13746,T13747,15-Aug-22,C1473,779,622.72,Credit Card,Completed,Sm
13748,T13749,2023-13-01,C2949,420,795.7,PayPal,Completed,Headphones
13751,T13752,2025-02-30,C1939,857,-84.24,Credit Card,Pending,Coffee Machine
13753,T13754,2023-13-01,C4783,715,915.49,Credit Card,Completed,Laptop
13755,T13756,2025-02-30,C2668,10,-923.38,Credit Card,Pending,Smartphone
13756,T13757,21-Dec-24,C3904,101,806.57,PayPal,Completed,Headphones
13762,T13763,2023-13-01,C4238,8,321.15,PayPal,Completed,Smartphone
13764,T13765,2025-02-30,C3779,-8,-872.9,Credit Card,Failed,Headphones
13765,T13766,2023-13-01,C4660,4,694.42,PayPal ,Failed,Tablet
13766,T13767,2025-02-30,C4289,426,988.82,PayPal,Pending,Headphones
13771,T13772,2023-13-01,C2737,363,-407.59,Credit Card,Failed,Laptop
13776,T13777,13-Jul-20,C2265,10,-463.89,PayPal ,Completed,Headphones
13777,T13778,2023-13-01,C3010,8,-122.36,PayPal,Failed,Tablet
13778,T13779,2023-13-01,C4818,448,193.26,Cash,Pending,Headphones
13779,T13780,8-Oct-22,C3426,-4,-220.08,Cash,Failed,Laptop
13780,T13781,2023-13-01,C4557,9,186.64,PayPal,Completed,Headphones
13782,T13783,2025-02-30,C1653,744,-59,Credit Card,Completed,Laptop
13783,T13784,2023-13-01,C3320,200,-575.02,Cash,Failed,Coffee Machine
13787,T13788,26-Nov-21,C3947,-6,691.48,Credit Card,Completed,Headphones
13793,T13794,2025-02-30,C4439,3,604.14,PayPal,Completed,Laptop
13794,T13795,29-Apr-21,C1552,736,681.76,PayPal ,Completed,Coffee Machine
13795,T13796,2025-02-30,C1594,-2,493.52,Credit Card,Completed,Laptop
13796,T13797,2023-13-01,C4635,1,-248.6,PayPal,Completed,Headphones
13798,T96797,16-Oct-20,C1957,559,460.42,Credit Card,Failed,Smartphone
13800,T13801,2023-13-01,C3879,8,-456.31,PayPal ,Completed,Smartphone
13801,T13802,2023-13-01,C4520,9,-418.27,PayPal,Failed,Headphones
13802,T13803,2025-02-30,C520,-4,-258.14,Cash,Completed,Laptop
13803,T13804,2023-13-01,C2585,743,-850.59,PayPal,Pending,Smartphone
13805,T13806,22-Oct-23,C4836,-7,286.63,Credit Card,Completed,Tablet
13806,T13807,18-Oct-21,C348,8,757.21,Credit Card,Failed,Headphones
13809,T13810,2023-13-01,C4252,285,837.86,Cash,Completed,Tablet
13810,T13811,2025-02-30,C4373,6,808.11,Credit Card,Failed,Coffee Machine
13814,T13815,7-Jun-22,C4440,8,-252.32,PayPal,Pending,Coffee Machine
13818,T13819,20-Jun-22,C3256,3,504.75,PayPal,Failed,Headphones
13819,T13820,2025-02-30,C1825,5,549.37,PayPal,Completed,Headphones
13820,T13821,1-Jul-23,C3787,9,-284.67,Credit Card,Pending,Headphones
13824,T13825,2025-02-30,C4653,9,382.9,PayPal,Completed,Laptop
13826,T13827,2023-13-01,C1325,-10,-742.53,Credit Card,Completed,Laptop
13827,T13828,12-Jun-23,C616,-10,-832.06,Credit Card,Completed,Laptop
13832,T13833,17-Oct-20,C4450,-7,995.44,Credit Card,Completed,Laptop
13833,T13834,2025-02-30,C1317,494,745.77,PayPal ,Completed,Tablet
13836,T13837,23-Nov-23,C2325,8,328.8,PayPal,Completed,Coffee Machine
13839,T13840,2025-02-30,C3333,7,835.94,Credit Card,Pending,Tablet
13840,T13841,2025-02-30,C1206,692,901.18,PayPal ,Completed,Laptop
13843,T13844,2023-13-01,C2103,-5,-952.4,PayPal,Completed,Tablet
13850,T13851,2025-02-30,C4701,8,-171.66,Credit Card,Completed,Smartphone
13851,T13852,2025-02-30,C4587,-3,783.63,PayPal,Failed,Laptop
13852,T13853,2025-02-30,C2994,7,605.67,Credit Card,Completed,Headphones
13853,T13854,2023-13-01,C2255,188,253.64,Credit Card,Failed,Table
13858,T13859,5-Jan-23,C905,571,913.06,PayPal ,Completed,Smartphone
13859,T13860,2025-02-30,C4235,493,442.36,Credit Card,Completed,Coffee Machine
13860,T13861,2023-13-01,C4095,-7,595.26,Cash,Completed,Tablet
13862,T13863,2025-02-30,C635,696,894.53,PayPal,Failed,Tablet
13864,T13865,2023-13-01,C4124,10,-800.15,Credit Card,Failed,Laptop
13865,T13866,2023-13-01,C4382,116,-613.77,Credit Card,Completed,Tablet
13868,T13869,2023-13-01,C2417,-4,974.29,Credit Card,Completed,Laptop
13870,T13871,30-Jan-20,C1253,10,-314.47,Credit Card,Failed,Tablet
13872,T13873,2023-13-01,C1250,-5,633.74,PayPal ,Completed,Coffee Machine
13874,T13875,2-Mar-24,C678,-5,555.66,Credit Card,Completed,Headphones
13875,T13876,16-Sep-24,C048,194,553.13,PayPal,Pending,Laptop
13878,T13879,2023-13-01,C068,145,599.15,Cash,Failed,Coffee Machine
13881,T13882,2025-02-30,C2531,353,683.57,PayPal ,Completed,Coffee Machine
13885,T13886,2023-13-01,C1592,661,-687.07,Cash,Completed,Tablet
13886,T13887,2025-02-30,C3968,1,494.63,Credit Card,Pending,Headphones
13890,T13891,2023-13-01,C338,249,486.18,Credit Card,Completed,Smartphone
13891,T13892,2025-02-30,C3378,807,473.77,Cash,Completed,Smartphone
13895,T13896,28-Jul-22,C3669,605,-275.23,PayPal,Failed,Laptop
13899,T13900,11-Sep-23,C4374,5,680.87,PayPal ,Completed,Headphones
13901,T13902,3-Aug-24,C2444,-1,-72.2,PayPal ,Completed,Laptop
13902,T13903,2025-02-30,C247,-3,705.98,PayPal,Pending,Coffee Machine
13906,T13907,2025-02-30,C1375,2,-878.33,PayPal,Completed,Tablet
13908,T13909,30-Jan-24,C2118,9,-51.16,PayPal,Completed,Coffee Machine
13910,T13911,10-Nov-21,C3096,296,419.64,Credit Card,Pending,Laptop
13911,T13912,17-Oct-21,C2746,124,-800.96,Credit Card,Completed,Coffee Machine
13912,T13913,2025-02-30,C203,4,-273.41,PayPal,Completed,Tablet
13915,T13916,31-Mar-22,C3371,-10,433.36,Credit Card,Completed,Headphones
13918,T13919,19-Dec-21,C852,415,99.68,PayPal ,Failed,Tablet
13920,T13921,2025-02-30,C1744,-5,-179.08,PayPal,Completed,Laptop
13923,T13924,2023-13-01,C2964,889,915.43,Credit Card,Pending,Coffee Machine
13924,T13925,2025-02-30,C3941,8,852.02,Credit Card,Pending,Laptop
13926,T13927,12-Jul-22,C2394,-9,-936.81,PayPal,Completed,La
13934,T13935,2025-02-30,C2771,8,349.02,PayPal ,Completed,Coffee Machine
13935,T13936,16-May-20,C4930,598,668.53,Credit Card,Pending,Tablet
13939,T13940,2025-02-30,C536,199,260.65,Credit Card,Completed,Smartphone
13940,T13941,2023-13-01,C3852,-4,828.96,Credit Card,Completed,Coffee Machine
13941,T13942,2023-13-01,C2398,10,-240.59,PayPal,Completed,Headphones
13943,T13944,21-Mar-24,C3657,1,-986.91,PayPal,Completed,Coffee Machine
13949,T13950,3-Oct-20,C4071,6,-347.38,Cash,Failed,Tablet
13952,T13953,2025-02-30,C1956,2,-450.96,Credit Card,Pending,Smartphone
13953,T13954,15-Apr-21,C606,-9,-819.73,PayPal,Completed,Laptop
13959,T13960,2023-13-01,C2243,2,536.5,Credit Card,Failed,Table
13962,T13963,2025-02-30,C1648,-9,151.12,PayPal,Pending,Smartphone
13963,T13964,2025-02-30,C3092,5,836.39,PayPal ,Pending,Tablet
13966,T13967,24-Dec-24,C4109,-2,-856.68,PayPal,Pending,Coffee Machine
13970,T13971,2023-13-01,C3258,-10,354.66,Credit Card,Failed,Tablet
13971,T13972,2025-02-30,C3926,125,640.74,PayPal,Failed,Headphones
13973,T13974,15-Dec-22,C4682,-1,-61.64,Credit Card,Failed,Headphones
13975,T13976,2025-02-30,C1258,-10,456.29,PayPal,Failed,Smartphone
13977,T13978,24-Jun-22,C3705,1,-913.55,PayPal ,Failed,Tablet
13978,T13979,2025-02-30,C3679,6,334.63,Cash,Completed,Smartphone
13980,T13981,2023-13-01,C2153,-2,68.26,Credit Card,Completed,La
13981,T13982,2023-13-01,C4400,242,885.64,PayPal ,Completed,Smartphone
13985,T13986,4-Dec-20,C1375,-8,65.01,Credit Card,Failed,Smartphone
13988,T13989,6-Jul-23,C2166,-4,-215.94,PayPal,Completed,Coffee Mach
13990,T13991,14-Jun-24,C3847,-6,830.5,Credit Card,Completed,Headphones
13992,T13993,2023-13-01,C329,437,347.52,Credit Card,Completed,Laptop
13993,T13994,2023-13-01,C3542,-2,-61.49,Cash,Completed,Smartphonephonetp
13995,T13996,2023-13-01,C1996,-2,737.7,PayPal,Completed,Coffee Machine
13996,T13997,2025-02-30,C2958,646,-544.05,PayPal ,Pending,Coffee Machine
13998,T13999,2023-13-01,C640,-1,-954.34,Cash,Completed,Smartphone
14002,T14003,30-Oct-20,C4627,-6,334.5,PayPal,Pending,Tablet
14003,T14004,29-Jul-20,C2206,638,958.15,Credit Card,Completed,Coffee Machine
14006,T14007,2025-02-30,C4269,686,959.2,Cash,Failed,Smartphone
14008,T14009,2-Sep-22,C3542,406,-406.75,PayPal,Completed,Coffee Machine
14011,T14012,2025-02-30,C1420,3,753.08,Credit Card,Completed,Laptop
14017,T14018,20-Oct-24,C1550,9,-832.78,PayPal,Pending,Coffee Machine
14018,T14019,2025-02-30,C1059,467,-272.57,Cash,Completed,Tablet
14019,T14020,12-Dec-24,C3785,839,499.8,PayPal ,Completed,Headphones
14021,T14022,2025-02-30,C1886,4,942.94,Credit Card,Failed,Tablet
14024,T14025,18-Oct-23,C177,705,-429.9,PayPal,Completed,Laptop
14025,T14026,2025-02-30,C3961,221,630.78,PayPal ,Completed,Smartphone
14026,T14027,2023-13-01,C1949,2,230.65,Cash,Pending,Headphones
14027,T14028,5-Sep-20,C3064,297,163.42,Cash,Completed,Laptop
14030,T14031,11-Feb-23,C182,-1,-87.16,PayPal,Completed,Tablet
14032,T14033,2025-02-30,C2167,4,-446.26,PayPal ,Completed,Smartphone
14035,T14036,26-Oct-24,C3064,9,179.78,PayPal,Failed,Laptop
14037,T14038,2025-02-30,C3503,4,-410.46,Credit Card,Completed,Headphones
14040,T14041,2023-13-01,C4428,195,782.12,Credit Card,Completed,Laptop
14041,T14042,27-Nov-22,C1141,4,-211.38,Credit Card,Completed,Smartphone
14042,T14043,25-May-22,C2166,5,-949.08,Credit Card,Completed,Laptop
14048,T14049,2023-13-01,C4955,768,641.42,PayPal ,Failed,Tablet
14050,T14051,2025-02-30,C4032,-6,-238.63,Credit Card,Failed,S
14055,T14056,2025-02-30,C1749,690,886.16,PayPal,Completed,Headshot
14056,T14057,16-Jul-23,C3565,267,-430.21,PayPal,Completed,Laptop
14057,T14058,2025-02-30,C2328,-3,-160.52,Cash,Pending,Coffee Machine
14064,T14065,29-Jan-22,C4308,924,90.68,PayPal,Pending,Smartphone
14068,T14069,2023-13-01,C4503,6,278.93,PayPal,Completed,Coffee Machine
14073,T14074,25-Oct-21,C4569,435,-671.74,PayPal,Completed,Laptop
14075,T14076,7-Aug-24,C1755,596,484.6,Credit Card,Failed,Laptop
14078,T14079,2025-02-30,C1394,4,-718.31,Cash,Completed,Headphones
14085,T14086,2025-02-30,C2170,6,154.98,PayPal,Completed,Coffee Machine
14086,T14087,2023-13-01,C4870,-1,-623.74,Credit Card,Failed,Laptop
14091,T14092,2023-13-01,C2844,-8,950.58,Cash,Pending,Laptop
14092,T14093,2023-13-01,C2598,954,-427.82,Cash,Completed,Tablet
14094,T14095,2023-13-01,C178,136,620.5,Credit Card,Failed,Coffee Machine
14096,T14097,2023-13-01,C3730,-1,888.02,Credit Card,Pending,Tablet
14102,T14103,7-Feb-20,C4119,8,-83.75,Credit Card,Pending,Headphones
14108,T14109,2025-02-30,C2882,920,-388.3,Credit Card,Completed,Tablet
14109,T14110,2023-13-01,C377,2,-344.5,PayPal,Completed,Headphones
14111,T14112,2025-02-30,C414,376,252.17,Credit Card,Pending,Headphones
14112,T14113,2025-02-30,C1874,7,-318.98,Credit Card,Failed,Laptop
14113,T14114,6-Aug-23,C2655,2,-357.86,PayPal ,Failed,Laptop
14118,T14119,2023-13-01,C2452,-2,-575.22,Credit Card,Completed,Headphones
14122,T14123,2-Sep-22,C1674,175,-464.54,Cash,Failed,Laptop
14125,T14126,2023-13-01,C3974,-4,-873.5,Credit Card,Pending,Coffee Machine
14126,T14127,2023-13-01,C4264,392,-933.56,Credit Card,Completed,Tablet
14127,T14128,16-Oct-23,C2245,10,-169.59,Cash,Completed,Laptop
14128,T14129,2023-13-01,C2214,821,794.18,Credit Card,Pending,Coffee Machine
14129,T14130,8-Jul-21,C2094,4,67.63,PayPal,Failed,Smartphone
14134,T14135,2023-13-01,C4846,582,-87.59,PayPal,Pending,Smartphone
14135,T14136,2023-13-01,C3931,-7,-504.38,Cash,Pending,Headphones
14136,T14137,6-Sep-24,C2191,403,-587.35,PayPal ,Pending,Coffee Machine
14137,T14138,22-Jun-20,C4782,-8,-691.49,PayPal,Completed,Tablet
14138,T14139,2025-02-30,C1772,4,634.44,Credit Card,Completed,Smartphone
14141,T14142,2025-02-30,C3300,761,-470.77,PayPal,Failed,Laptop
14143,T14144,2023-13-01,C1192,-3,-985.92,Credit Card,Completed,Headphones
14145,T14146,2025-02-30,C1017,-7,415.86,Credit Card,Pending,Coffee Machine
14147,T14148,2023-13-01,C4978,-4,505.72,Credit Card,Pending,Coffee Machine
14148,T14149,2025-02-30,C2637,6,269.75,PayPal,Completed,Laptop
14150,T14151,2025-02-30,C279,6,-599.81,Cash,Pending,Headphones
14151,T14152,2025-02-30,C319,2,103,PayPal,Failed,Tablet
14154,T61541,2025-02-30,C4061,668,138.58,Credit Card,Pending,Laptop
14156,T14157,2023-13-01,C3062,4,-779.75,PayPal,Completed,Sm
14158,T14159,25-Mar-23,C3654,-4,-927.17,PayPal,Completed,Coffee Machine
14159,T14160,2025-02-30,C1858,804,-59.15,Credit Card,Completed,Coffee Machine
14160,T14161,2023-13-01,C1889,-5,99.21,PayPal,Pending,Tablet
14166,T14167,2023-13-01,C4322,335,-624,PayPal,Completed,Table
14167,T14168,24-Oct-22,C923,3,-690.96,PayPal ,Failed,Headphones
14172,T14173,2025-02-30,C3730,621,724.52,PayPal,Completed,Coffee Machine
14173,T14174,2023-13-01,C1704,8,-84.51,PayPal ,Completed,Table
14174,T14175,9-Oct-24,C4718,2,587.79,Credit Card,Pending,Laptop
14175,T14176,2025-02-30,C603,314,462.85,PayPal,Completed,Tablet
14177,T14178,9-Oct-23,C2116,520,744.92,PayPal,Pending,Coffee Machine
14178,T14179,2025-02-30,C4871,10,-965.95,Credit Card,Completed,Tablet
14183,T14184,2023-13-01,C3795,8,882.32,Cash,Completed,Tablet
14186,T14187,2023-13-01,C3230,-6,212.69,Credit Card,Pending,Laptop
14187,T14188,31-Jan-22,C4646,-9,-963.08,Credit Card,Completed,Laptop
14194,T14195,2025-02-30,C3970,-7,126.33,Credit Card,Failed,Smartphone
14196,T14197,14-Feb-21,C320,5,-566.17,Credit Card,Completed,Laptop
14197,T14198,16-Sep-22,C4928,-10,635.74,PayPal,Failed,Coffee Machine
14200,T14201,2025-02-30,C1222,-9,-712.26,Cash,Completed,Coffee Machine
14201,T14202,2025-02-30,C848,847,533.84,PayPal,Completed,Laptop
14202,T14203,2025-02-30,C2749,-7,912.51,Cash,Pending,Laptop
14204,T14205,2023-13-01,C3795,-4,-155.83,Credit Card,Pending,Smartphone
14205,T14206,2025-02-30,C664,4,838.54,PayPal,Completed,Laptop
14207,T14208,5-Jul-24,C3158,2,-603.88,Credit Card,Completed,Tablet
14209,T14210,26-Mar-24,C3035,10,707.02,Cash,Completed,Smartphone
14210,T14211,2025-02-30,C3730,2,343.79,Credit Card,Completed,Smartphone
14211,T14212,17-May-22,C142,-7,422.47,Credit Card,Completed,Laptop
14212,T14213,2023-13-01,C4021,1,72.56,PayPal,Failed,Tablet
14213,T14214,2023-13-01,C4059,-1,-434.25,PayPal,Failed,Coffee
14216,T14217,5-Dec-24,C2028,872,-284.95,Cash,Completed,Tablet
14217,T14218,30-Sep-21,C932,3,-849.52,Credit Card,Completed,Laptop
14219,T14220,2023-13-01,C3056,573,-268.52,Credit Card,Failed,Smartphone
14223,T14224,2023-13-01,C2989,5,994.91,PayPal,Completed,Smartphone
14224,T14225,2023-13-01,C1943,121,856.21,Credit Card,Completed,Coffee Machine
14227,T14228,25-Sep-22,C905,-1,874.99,Credit Card,Completed,Coffee Machine
14231,T14232,2025-02-30,C1293,182,699.56,Cash,Completed,Tablet
14235,T14236,2023-13-01,C2947,-4,-529.05,PayPal,Completed,Table
14236,T14237,2025-02-30,C3048,-9,-187.04,PayPal,Completed,Smartphone
14240,T14241,24-Dec-22,C319,584,-423.48,Credit Card,Completed,Coffee Machine
14241,T14242,9-Jul-20,C025,450,888.71,Credit Card,Failed,Smartphone
14242,T14243,2025-02-30,C652,9,-98.93,Credit Card,Completed,Headphones
14243,T14244,2023-13-01,C825,3,904.74,PayPal,Completed,Laptop
14246,T14247,4-Aug-23,C2727,613,417.6,Credit Card,Completed,Coffee Machine
14248,T14249,2025-02-30,C332,-4,-323.01,Credit Card,Completed,Headphones
14250,T14251,16-Dec-23,C4230,882,420.3,PayPal,Completed,S
14251,T14252,2025-02-30,C2953,5,217.4,Cash,Completed,Headphones
14253,T14254,2025-02-30,C1874,-3,-613.97,PayPal,Completed,Smartphonephonet
14254,T14255,14-Aug-23,C373,-9,448.32,PayPal ,Completed,Tablet
14255,T14256,2025-02-30,C1365,-9,-996.51,Credit Card,Completed,Laptop
14258,T14259,2023-13-01,C3794,867,-313.96,PayPal,Completed,Laptop
14264,T14265,2023-13-01,C277,1,-488.78,PayPal,Completed,Coffee Machine
14271,T14272,2023-13-01,C2798,-7,204.17,Credit Card,Failed,Tablet
14272,T14273,2023-13-01,C3346,10,804.15,Credit Card,Pending,Headphones
14278,T14279,12-Dec-20,C2256,-9,-585.24,Credit Card,Completed,Tablet
14280,T14281,2023-13-01,C4886,-9,-406.31,Credit Card,Completed,Laptop
14285,T14286,2025-02-30,C3837,-2,-620.12,Cash,Completed,Coffee Machine
14288,T14289,25-Apr-20,C3097,-2,136.76,Credit Card,Completed,Headphones
14290,T14291,2023-13-01,C1280,176,-386.97,Cash,Completed,Laptop
14293,T14294,2025-02-30,C2124,-10,774.91,Credit Card,Completed,Coffee Machine
14297,T14298,2023-13-01,C1771,10,-820.75,PayPal,Completed,Smartphone
14298,T14299,14-Jan-24,C4868,4,-147.34,PayPal,Completed,Smartphone
14299,T14300,2025-02-30,C3318,2,-637.25,PayPal,Pending,Tablet
14303,T14304,2025-02-30,C700,196,317.81,Cash,Completed,Headphones
14304,T14305,2025-02-30,C587,3,-267.16,Cash,Completed,Headphones
14305,T14306,5-Jan-24,C4757,487,-75.24,Credit Card,Completed,Tablet
14308,T14309,2025-02-30,C3965,7,651.35,Credit Card,Pending,Smartphone
14313,T14314,28-Aug-20,C4565,911,239.29,Credit Card,Completed,Tablet
14315,T14316,2025-02-30,C1377,2,-258.75,Credit Card,Completed,Smartphone
14317,T14318,2023-13-01,C2612,2,-856.33,Credit Card,Pending,Headphones
14322,T14323,24-Sep-20,C4151,-1,895.89,Credit Card,Completed,Smartphone
14323,T14324,2023-13-01,C1071,6,-985.73,PayPal,Completed,Laptop
14331,T14332,2025-02-30,C2050,7,313.19,Credit Card,Completed,Headphones
14335,T14336,2023-13-01,C2023,125,885.4,PayPal ,Completed,Coffee
14336,T14337,2025-02-30,C3989,-5,-231.49,PayPal,Failed,Coffee Machi
14337,T14338,2023-13-01,C1074,811,-153.49,Credit Card,Completed,Tablet
14339,T14340,2025-02-30,C2853,6,181.53,Cash,Completed,Tablet
14341,T14342,2025-02-30,C4799,507,137.45,PayPal,Pending,Laptop
14344,T14345,2025-02-30,C1965,163,-582.18,PayPal,Failed,Laptop
14345,T14346,2-Jul-23,C076,900,242.02,PayPal,Pending,Headphones
14347,T14348,2023-13-01,C2219,-3,-479.41,PayPal,Pending,Coffee Machine
14349,T14350,2023-13-01,C207,924,-508.32,Credit Card,Pending,Headphones
14350,T14351,2023-13-01,C116,852,-295.22,Cash,Completed,Tablet
14354,T14355,2023-13-01,C2669,642,-416.08,PayPal ,Completed,Headphones
14355,T14356,2025-02-30,C2326,6,457.84,Credit Card,Pending,Smartphone
14356,T14357,2025-02-30,C2587,-4,281.99,Cash,Completed,Headphones
14357,T14358,2025-02-30,C3197,1,822.42,Credit Card,Completed,Coffee Machine
14358,T14359,2025-02-30,C878,667,-892.35,PayPal,Completed,Coffee Machine
14359,T14360,2023-13-01,C460,6,668.47,Cash,Completed,Tablet
14360,T14361,2025-02-30,C4049,-8,-485.33,Credit Card,Failed,Laptop
14362,T14363,2025-02-30,C1347,-4,115.24,PayPal,Failed,Tablet
14363,T14364,26-Jul-22,C799,3,284.81,Credit Card,Pending,Smartphone
14364,T14365,2023-13-01,C4706,546,-836.33,PayPal,Completed,Headphones
14369,T14370,4-Nov-23,C4210,-9,-473.93,Credit Card,Completed,Coffee Machine
14371,T14372,2025-02-30,C2954,304,-391.6,Credit Card,Completed,Coffee Machine
14379,T14380,2023-13-01,C3825,-6,139.98,PayPal ,Completed,Headphones
